Row_ID,Date,Product_ID,Product_Name,Category,Store_ID,Store_Location,Units_Sold,Price,Discount_Percentage,Revenue,Promotion_Flag,Stock_Availability,Day_of_Week,Month,Quarter,Holiday_Flag,Holiday_Name,Is_Weekend,Season,Weather,Local_Event_Flag,Competitor_Price,Economic_Indicator,Sales_Channel,Customer_Segment,Marketing_Spend
543,26-06-2025,P004,Notebook Pack,Stationery,S01,Chennai,4,3178.19,0,12712.76,0,0,Thursday,June,Q2,0,,0,Summer,Cloudy,0,2930.91,100.48,Wholesale,Retail,182.79
544,27-06-2025,P003,Office Chair,Furniture,S01,Chennai,78,2891.64,20,180438.34,1,1,Friday,June,Q2,0,,0,Summer,Rainy,0,2740.48,96.7,In-Store,Wholesale,9421.91
545,28-06-2025,P004,Notebook Pack,Stationery,S02,Bengaluru,38,1738.23,0,66052.74,1,1,Saturday,June,Q2,0,,1,Summer,Sunny,0,1694.01,101.79,Wholesale,Wholesale,8380.82
546,29-06-2025,P008,Coffee Maker,Appliances,S03,Mumbai,30,2369.5,0,71085,0,1,Sunday,June,Q2,0,,1,Summer,Stormy,0,2170.54,108.47,In-Store,Retail,54.68
547,30-06-2025,P005,LED Desk Lamp,Home,S01,Chennai,54,3545.99,5,181909.29,1,1,Monday,June,Q2,0,,0,Summer,Rainy,1,3866.62,95.34,In-Store,Wholesale,5643.63
548,01-07-2025,P003,Office Chair,Furniture,S04,Delhi,52,1864.16,5,92089.5,1,1,Tuesday,July,Q3,0,,0,Summer,Cloudy,0,1701.21,108.08,Online,Wholesale,6624.38
549,02-07-2025,P007,Yoga Mat,Sports,S03,Mumbai,76,3347.65,20,203537.12,1,1,Wednesday,July,Q3,0,,0,Summer,Stormy,1,3458.7,102.95,Wholesale,Corporate,4851.07
550,03-07-2025,P003,Office Chair,Furniture,S03,Mumbai,35,1024.34,0,35851.9,0,1,Thursday,July,Q3,0,,0,Summer,Cloudy,0,1079.6,95.71,In-Store,Corporate,227.96
551,04-07-2025,P003,Office Chair,Furniture,S02,Bengaluru,15,3616.7,0,54250.5,0,1,Friday,July,Q3,0,,0,Summer,Rainy,0,3427.12,95.62,In-Store,Wholesale,63.24
552,05-07-2025,P005,LED Desk Lamp,Home,S03,Mumbai,78,1085.58,10,76207.72,1,1,Saturday,July,Q3,0,,1,Summer,Cloudy,0,1009.14,101.73,Online,Wholesale,3364.82
553,06-07-2025,P001,Wireless Mouse,Electronics,S04,Delhi,68,4669.13,20,254000.67,1,1,Sunday,July,Q3,0,,1,Summer,Stormy,0,4347.94,109.55,Wholesale,Wholesale,3647.17
554,07-07-2025,P005,LED Desk Lamp,Home,S04,Delhi,2,4500.69,20,7201.1,1,0,Monday,July,Q3,0,,0,Summer,Rainy,1,4706.41,108.83,In-Store,Wholesale,1567
555,08-07-2025,P008,Coffee Maker,Appliances,S01,Chennai,74,869.23,10,57890.72,1,1,Tuesday,July,Q3,0,,0,Summer,Cloudy,0,852.13,107.61,In-Store,Corporate,1378.57
556,09-07-2025,P001,Wireless Mouse,Electronics,S02,Bengaluru,17,3000.47,0,51007.99,0,1,Wednesday,July,Q3,0,,0,Summer,Sunny,0,3023.52,101.68,Wholesale,Retail,487.92
557,10-07-2025,P007,Yoga Mat,Sports,S02,Bengaluru,0,2554.23,10,0,1,0,Thursday,July,Q3,0,,0,Summer,Clear,0,2762.88,100.42,Online,Wholesale,8611.14
558,11-07-2025,P006,Running Shoes,Apparel,S04,Delhi,27,1989.59,0,53718.93,0,1,Friday,July,Q3,0,,0,Summer,Cloudy,0,2138.53,96.31,Wholesale,Corporate,370.76
559,12-07-2025,P007,Yoga Mat,Sports,S04,Delhi,92,1585.44,20,116688.38,1,1,Saturday,July,Q3,0,,1,Summer,Stormy,0,1691.83,103.97,Online,Retail,3380.7
560,13-07-2025,P006,Running Shoes,Apparel,S01,Chennai,40,4679.13,10,168448.68,1,1,Sunday,July,Q3,0,,1,Summer,Sunny,0,4594.4,108.72,In-Store,Retail,5780.23
561,14-07-2025,P003,Office Chair,Furniture,S02,Bengaluru,64,1092.83,5,66444.06,1,1,Monday,July,Q3,0,,0,Summer,Clear,0,992.78,107.39,Wholesale,Corporate,5193.95
562,15-07-2025,P008,Coffee Maker,Appliances,S02,Bengaluru,63,328.83,0,20716.29,0,1,Tuesday,July,Q3,0,,0,Summer,Cloudy,0,304.11,104.99,In-Store,Corporate,89.69
563,16-07-2025,P004,Notebook Pack,Stationery,S01,Chennai,64,772.9,0,49465.6,1,1,Wednesday,July,Q3,0,,0,Summer,Clear,0,785.43,103.48,In-Store,Wholesale,7016.17
564,17-07-2025,P002,Bluetooth Speaker,Electronics,S03,Mumbai,51,2660.12,10,122099.51,1,1,Thursday,July,Q3,0,,0,Summer,Cloudy,0,2703.56,97.19,In-Store,Wholesale,1787.23
565,18-07-2025,P003,Office Chair,Furniture,S01,Chennai,67,1508.82,5,96036.39,1,1,Friday,July,Q3,0,,0,Summer,Sunny,0,1445.95,104.58,Online,Wholesale,2341.24
566,19-07-2025,P003,Office Chair,Furniture,S01,Chennai,26,3074.06,0,79925.56,0,1,Saturday,July,Q3,0,,1,Summer,Cloudy,0,3188.07,105.33,Online,Wholesale,290.02
567,20-07-2025,P003,Office Chair,Furniture,S01,Chennai,35,857.36,0,30007.6,0,1,Sunday,July,Q3,0,,1,Summer,Stormy,0,929.53,97.45,Online,Retail,251.69
568,21-07-2025,P004,Notebook Pack,Stationery,S01,Chennai,20,2203.26,0,44065.2,0,1,Monday,July,Q3,0,,0,Summer,Sunny,0,2136.37,105.37,Online,Corporate,444.86
569,22-07-2025,P006,Running Shoes,Apparel,S02,Bengaluru,0,3607.5,0,0,0,1,Tuesday,July,Q3,0,,0,Summer,Rainy,0,3743.18,99.61,Online,Retail,490.55
570,23-07-2025,P007,Yoga Mat,Sports,S01,Chennai,86,573.13,20,39431.34,1,1,Wednesday,July,Q3,0,,0,Summer,Stormy,0,538.32,95.49,Wholesale,Wholesale,6135.17
571,24-07-2025,P008,Coffee Maker,Appliances,S01,Chennai,5,4560.94,0,22804.7,0,1,Thursday,July,Q3,0,,0,Summer,Sunny,0,4818.52,108.8,Online,Wholesale,450.59
572,25-07-2025,P003,Office Chair,Furniture,S03,Mumbai,13,340.44,0,4425.72,0,0,Friday,July,Q3,0,,0,Summer,Cloudy,0,317.33,102.51,Wholesale,Wholesale,120.91
573,26-07-2025,P002,Bluetooth Speaker,Electronics,S01,Chennai,66,4134.02,20,218276.26,1,1,Saturday,July,Q3,0,,1,Summer,Clear,0,4312.45,109.46,Online,Wholesale,541.12
574,27-07-2025,P002,Bluetooth Speaker,Electronics,S02,Bengaluru,69,4618.29,20,254929.61,1,1,Sunday,July,Q3,0,,1,Summer,Cloudy,1,4327.45,105.1,Online,Retail,8430.05
575,28-07-2025,P007,Yoga Mat,Sports,S04,Delhi,59,1228.52,0,72482.68,1,1,Monday,July,Q3,0,,0,Summer,Cloudy,0,1220.14,102.8,In-Store,Corporate,7194.94
576,29-07-2025,P001,Wireless Mouse,Electronics,S01,Chennai,42,1774.95,0,74547.9,1,1,Tuesday,July,Q3,0,,0,Summer,Stormy,1,1858.79,105.31,In-Store,Retail,5762.2
577,30-07-2025,P005,LED Desk Lamp,Home,S04,Delhi,56,1106.17,0,61945.52,1,1,Wednesday,July,Q3,0,,0,Summer,Rainy,0,1216.5,102.37,Online,Corporate,4661.55
578,31-07-2025,P002,Bluetooth Speaker,Electronics,S01,Chennai,6,888.16,5,5062.51,1,0,Thursday,July,Q3,0,,0,Summer,Sunny,0,810.84,109.63,In-Store,Retail,6152.13
579,01-08-2025,P007,Yoga Mat,Sports,S01,Chennai,59,1317.77,5,73861.01,1,1,Friday,August,Q3,0,,0,Summer,Cloudy,1,1342.45,106.34,Wholesale,Corporate,3882.92
580,02-08-2025,P007,Yoga Mat,Sports,S04,Delhi,58,2654.79,0,153977.82,1,1,Saturday,August,Q3,0,,1,Summer,Sunny,0,2649.13,98.46,Online,Retail,1446.23
581,03-08-2025,P001,Wireless Mouse,Electronics,S01,Chennai,37,2591.05,0,95868.85,0,1,Sunday,August,Q3,0,,1,Summer,Clear,0,2411.09,104.33,Online,Retail,330.54
582,04-08-2025,P008,Coffee Maker,Appliances,S04,Delhi,84,1169.27,15,83485.88,1,1,Monday,August,Q3,0,,0,Summer,Stormy,1,1113.53,100.15,Wholesale,Wholesale,667.87
583,05-08-2025,P001,Wireless Mouse,Electronics,S04,Delhi,26,4424.6,0,115039.6,1,1,Tuesday,August,Q3,0,,0,Summer,Cloudy,0,4373.77,95.54,Online,Wholesale,6764.4
584,06-08-2025,P005,LED Desk Lamp,Home,S02,Bengaluru,43,2559.1,0,110041.3,0,1,Wednesday,August,Q3,0,,0,Summer,Stormy,0,2594.34,102.36,Wholesale,Wholesale,269.7
585,07-08-2025,P008,Coffee Maker,Appliances,S04,Delhi,22,2898.83,0,63774.26,0,1,Thursday,August,Q3,0,,0,Summer,Cloudy,0,2951.61,100.67,Wholesale,Corporate,383.24
586,08-08-2025,P005,LED Desk Lamp,Home,S03,Mumbai,77,494.84,10,34292.41,1,1,Friday,August,Q3,0,,0,Summer,Rainy,0,479.88,106.13,Online,Wholesale,3741.94
587,09-08-2025,P002,Bluetooth Speaker,Electronics,S04,Delhi,53,1856.69,0,98404.57,1,1,Saturday,August,Q3,0,,1,Summer,Sunny,0,1762.97,104.72,Wholesale,Retail,9148.7
588,10-08-2025,P002,Bluetooth Speaker,Electronics,S03,Mumbai,0,749.46,0,0,0,0,Sunday,August,Q3,0,,1,Summer,Cloudy,0,743.6,107.95,Wholesale,Wholesale,450.7
589,11-08-2025,P005,LED Desk Lamp,Home,S01,Chennai,51,3540.6,10,162513.54,1,1,Monday,August,Q3,0,,0,Summer,Cloudy,0,3590.42,99.84,Online,Corporate,1450.54
590,12-08-2025,P004,Notebook Pack,Stationery,S03,Mumbai,74,2584.31,20,152991.15,1,1,Tuesday,August,Q3,0,,0,Summer,Rainy,1,2480.69,109.54,Online,Corporate,6536.72
591,13-08-2025,P002,Bluetooth Speaker,Electronics,S02,Bengaluru,1,1579.31,0,1579.31,0,0,Wednesday,August,Q3,0,,0,Summer,Stormy,0,1618.66,109.37,Wholesale,Wholesale,47.37
592,14-08-2025,P006,Running Shoes,Apparel,S03,Mumbai,0,522.89,20,0,1,0,Thursday,August,Q3,0,,0,Summer,Stormy,0,492.54,106.93,Wholesale,Corporate,5294.08
593,15-08-2025,P005,LED Desk Lamp,Home,S04,Delhi,20,3384.59,0,67691.8,0,1,Friday,August,Q3,0,,0,Summer,Stormy,0,3469.18,101.8,Wholesale,Retail,440.45
594,16-08-2025,P003,Office Chair,Furniture,S04,Delhi,107,1222.17,20,104617.75,1,1,Saturday,August,Q3,0,,1,Summer,Cloudy,1,1297.68,107.79,In-Store,Wholesale,7402.84
595,17-08-2025,P001,Wireless Mouse,Electronics,S02,Bengaluru,49,1948.52,0,95477.48,0,1,Sunday,August,Q3,0,,1,Summer,Cloudy,0,1913.55,107.9,Online,Wholesale,101.78
596,18-08-2025,P007,Yoga Mat,Sports,S03,Mumbai,54,4153.81,15,190659.88,1,1,Monday,August,Q3,0,,0,Summer,Cloudy,1,3934.6,98.58,Online,Retail,763.19
597,19-08-2025,P005,LED Desk Lamp,Home,S04,Delhi,45,2529.84,5,108150.66,1,1,Tuesday,August,Q3,0,,0,Summer,Sunny,0,2357.49,97.05,In-Store,Corporate,6757.37
598,20-08-2025,P003,Office Chair,Furniture,S01,Chennai,16,4826.18,5,73357.94,1,1,Wednesday,August,Q3,0,,0,Summer,Sunny,0,4646.55,99.47,Online,Corporate,9019.35
599,21-08-2025,P002,Bluetooth Speaker,Electronics,S04,Delhi,37,4727.18,15,148669.81,1,1,Thursday,August,Q3,0,,0,Summer,Rainy,0,4794.28,102.5,Online,Wholesale,6810.06
600,22-08-2025,P005,LED Desk Lamp,Home,S04,Delhi,21,4445.91,0,93364.11,0,1,Friday,August,Q3,0,,0,Summer,Cloudy,1,4656.86,107.09,Wholesale,Retail,467.75
601,23-08-2025,P004,Notebook Pack,Stationery,S02,Bengaluru,59,712.71,0,42049.89,0,1,Saturday,August,Q3,0,,1,Summer,Stormy,0,764.44,95.84,Wholesale,Corporate,349.81
602,24-08-2025,P002,Bluetooth Speaker,Electronics,S03,Mumbai,47,2819.58,5,125894.25,1,1,Sunday,August,Q3,0,,1,Summer,Cloudy,0,2742.32,105.74,In-Store,Retail,6631.28
603,25-08-2025,P001,Wireless Mouse,Electronics,S01,Chennai,79,3515.28,20,222165.7,1,1,Monday,August,Q3,0,,0,Summer,Cloudy,1,3434.21,104.58,Wholesale,Corporate,9079.99
604,26-08-2025,P002,Bluetooth Speaker,Electronics,S02,Bengaluru,40,4316.71,5,164034.98,1,1,Tuesday,August,Q3,0,,0,Summer,Stormy,0,4144.81,109.04,Online,Corporate,2498.67
605,27-08-2025,P003,Office Chair,Furniture,S04,Delhi,66,3230.49,20,170569.87,1,1,Wednesday,August,Q3,0,,0,Summer,Sunny,0,3467.25,107.35,In-Store,Corporate,7500.95
606,28-08-2025,P006,Running Shoes,Apparel,S04,Delhi,66,4408.45,20,232766.16,1,1,Thursday,August,Q3,0,,0,Summer,Rainy,0,4414.04,100.28,Wholesale,Wholesale,8227.57
607,29-08-2025,P006,Running Shoes,Apparel,S04,Delhi,53,3537.01,20,149969.22,1,1,Friday,August,Q3,0,,0,Summer,Rainy,0,3742.88,97.04,In-Store,Retail,6468.81
608,30-08-2025,P006,Running Shoes,Apparel,S01,Chennai,0,731.98,0,0,0,0,Saturday,August,Q3,0,,1,Summer,Stormy,0,724.88,108.1,Online,Corporate,86.74
609,31-08-2025,P006,Running Shoes,Apparel,S03,Mumbai,57,1153.59,5,62466.9,1,1,Sunday,August,Q3,0,,1,Summer,Rainy,0,1240.43,109.17,Wholesale,Retail,696.98
610,01-09-2025,P001,Wireless Mouse,Electronics,S02,Bengaluru,39,4552.85,5,168683.09,1,1,Monday,September,Q3,0,,0,Autumn,Cloudy,0,4142.9,104.27,Wholesale,Corporate,1917.89
611,02-09-2025,P006,Running Shoes,Apparel,S02,Bengaluru,5,4746.77,0,23733.85,0,0,Tuesday,September,Q3,0,,0,Autumn,Stormy,0,5057.45,102.41,Online,Wholesale,101.57
612,03-09-2025,P005,LED Desk Lamp,Home,S03,Mumbai,34,3782.93,5,122188.64,1,1,Wednesday,September,Q3,0,,0,Autumn,Stormy,0,3858.65,109.93,In-Store,Wholesale,6933.29
613,04-09-2025,P007,Yoga Mat,Sports,S02,Bengaluru,31,2160.92,0,66988.52,0,1,Thursday,September,Q3,0,,0,Autumn,Cloudy,0,2211.78,108.61,In-Store,Wholesale,342.13
614,05-09-2025,P008,Coffee Maker,Appliances,S01,Chennai,39,249.54,0,9732.06,0,1,Friday,September,Q3,0,,0,Autumn,Rainy,0,259.94,106.04,In-Store,Retail,47.64
615,06-09-2025,P001,Wireless Mouse,Electronics,S01,Chennai,89,1797.74,0,159998.86,1,1,Saturday,September,Q3,0,,1,Autumn,Clear,1,1873.09,107.15,Online,Corporate,5293.15
616,07-09-2025,P007,Yoga Mat,Sports,S03,Mumbai,62,4892.11,15,257814.2,1,1,Sunday,September,Q3,0,,1,Autumn,Rainy,1,4443.14,97.69,Online,Wholesale,5181.98
617,08-09-2025,P006,Running Shoes,Apparel,S04,Delhi,58,833.21,0,48326.18,1,1,Monday,September,Q3,0,,0,Autumn,Cloudy,0,802.09,109.68,In-Store,Corporate,7604.32
618,09-09-2025,P007,Yoga Mat,Sports,S03,Mumbai,6,4533.4,0,27200.4,0,0,Tuesday,September,Q3,0,,0,Autumn,Cloudy,0,4889.43,99.73,In-Store,Retail,277.84
619,10-09-2025,P008,Coffee Maker,Appliances,S01,Chennai,43,1106.82,0,47593.26,0,1,Wednesday,September,Q3,0,,0,Autumn,Sunny,0,1053.74,105.59,In-Store,Retail,497.6
620,11-09-2025,P008,Coffee Maker,Appliances,S01,Chennai,2,2319.29,15,3942.79,1,0,Thursday,September,Q3,0,,0,Autumn,Stormy,0,2316.04,107.69,Online,Retail,3821.24
621,12-09-2025,P004,Notebook Pack,Stationery,S03,Mumbai,0,1067.14,0,0,0,0,Friday,September,Q3,0,,0,Autumn,Clear,0,1084.97,109.57,Wholesale,Wholesale,90.28
622,13-09-2025,P002,Bluetooth Speaker,Electronics,S02,Bengaluru,62,3887.62,15,204877.57,1,1,Saturday,September,Q3,0,,1,Autumn,Cloudy,0,3719.89,109.72,Online,Corporate,4048.8
623,14-09-2025,P002,Bluetooth Speaker,Electronics,S03,Mumbai,81,938.12,0,75987.72,1,1,Sunday,September,Q3,0,,1,Autumn,Stormy,0,955.79,95.09,Online,Wholesale,6412.47
624,15-09-2025,P008,Coffee Maker,Appliances,S03,Mumbai,11,4747.61,15,44390.15,1,0,Monday,September,Q3,0,,0,Autumn,Rainy,0,5092.55,107.02,In-Store,Corporate,8082.4
625,16-09-2025,P002,Bluetooth Speaker,Electronics,S04,Delhi,56,644.24,0,36077.44,0,1,Tuesday,September,Q3,0,,0,Autumn,Stormy,0,582.46,98.12,In-Store,Corporate,142.47
626,17-09-2025,P003,Office Chair,Furniture,S01,Chennai,87,1633.02,20,113658.19,1,1,Wednesday,September,Q3,0,,0,Autumn,Cloudy,1,1512.6,104.98,In-Store,Wholesale,2398.78
627,18-09-2025,P008,Coffee Maker,Appliances,S04,Delhi,0,2486.91,10,0,1,0,Thursday,September,Q3,0,,0,Autumn,Stormy,0,2614.48,107.16,Wholesale,Retail,4624.01
628,19-09-2025,P007,Yoga Mat,Sports,S01,Chennai,60,394.1,0,23646,1,1,Friday,September,Q3,0,,0,Autumn,Rainy,0,396.25,104.71,Online,Corporate,4948.08
629,20-09-2025,P002,Bluetooth Speaker,Electronics,S04,Delhi,44,1641.89,0,72243.16,0,1,Saturday,September,Q3,0,,1,Autumn,Clear,0,1574.73,95.72,Online,Retail,256.71
630,21-09-2025,P007,Yoga Mat,Sports,S04,Delhi,9,653.52,15,4999.43,1,0,Sunday,September,Q3,0,,1,Autumn,Cloudy,0,621.48,96.23,Wholesale,Retail,1582.39
631,22-09-2025,P008,Coffee Maker,Appliances,S02,Bengaluru,42,3973.65,20,133514.64,1,1,Monday,September,Q3,0,,0,Autumn,Sunny,0,3907.09,105.57,In-Store,Wholesale,7378.9
632,23-09-2025,P008,Coffee Maker,Appliances,S03,Mumbai,89,1838.41,20,130894.79,1,1,Tuesday,September,Q3,0,,0,Autumn,Rainy,0,1683.33,109.73,In-Store,Wholesale,1510.14
633,24-09-2025,P001,Wireless Mouse,Electronics,S01,Chennai,28,2095.68,0,58679.04,0,1,Wednesday,September,Q3,0,,0,Autumn,Stormy,0,2250.25,109.49,Wholesale,Wholesale,243.36
634,25-09-2025,P006,Running Shoes,Apparel,S04,Delhi,6,4062.28,0,24373.68,0,1,Thursday,September,Q3,0,,0,Autumn,Sunny,0,3746.98,95.24,Online,Retail,104.61
635,26-09-2025,P003,Office Chair,Furniture,S02,Bengaluru,0,2291.78,15,0,1,0,Friday,September,Q3,0,,0,Autumn,Rainy,0,2200.53,101.95,In-Store,Corporate,707.26
636,27-09-2025,P003,Office Chair,Furniture,S02,Bengaluru,32,3746.15,5,113882.96,1,1,Saturday,September,Q3,0,,1,Autumn,Stormy,0,4015.72,103.78,Online,Corporate,5909.59
637,28-09-2025,P007,Yoga Mat,Sports,S01,Chennai,76,1802.48,0,136988.48,1,1,Sunday,September,Q3,0,,1,Autumn,Stormy,1,1837.03,103.31,In-Store,Retail,5131.22
638,29-09-2025,P008,Coffee Maker,Appliances,S04,Delhi,37,1313.15,0,48586.55,0,1,Monday,September,Q3,0,,0,Autumn,Clear,0,1327.14,99.02,Wholesale,Corporate,444.57
639,30-09-2025,P002,Bluetooth Speaker,Electronics,S04,Delhi,45,3188.94,15,121976.95,1,1,Tuesday,September,Q3,0,,0,Autumn,Stormy,0,2883.32,99.32,Online,Corporate,3766.55
640,01-10-2025,P004,Notebook Pack,Stationery,S02,Bengaluru,47,3020.76,15,120679.36,1,1,Wednesday,October,Q4,0,,0,Autumn,Clear,0,2797.92,99.4,Wholesale,Corporate,9618.13
641,02-10-2025,P006,Running Shoes,Apparel,S04,Delhi,52,4038.82,20,168014.91,1,1,Thursday,October,Q4,0,,0,Autumn,Clear,0,3863.1,106.24,Wholesale,Corporate,1726.42
642,03-10-2025,P004,Notebook Pack,Stationery,S02,Bengaluru,47,3107.6,0,146057.2,1,1,Friday,October,Q4,0,,0,Autumn,Cloudy,0,2927.01,95.71,Online,Corporate,8868.61
643,04-10-2025,P006,Running Shoes,Apparel,S02,Bengaluru,0,1038.63,20,0,1,0,Saturday,October,Q4,0,,1,Autumn,Sunny,0,1004.92,96.71,Online,Retail,5838.82
644,05-10-2025,P008,Coffee Maker,Appliances,S03,Mumbai,55,4969.58,20,218661.52,1,1,Sunday,October,Q4,0,,1,Autumn,Sunny,1,4738.49,97.27,Wholesale,Wholesale,6240.75
645,06-10-2025,P002,Bluetooth Speaker,Electronics,S01,Chennai,24,4647.83,5,105970.52,1,1,Monday,October,Q4,0,,0,Autumn,Sunny,0,4909.64,104.14,Online,Wholesale,898.71
646,07-10-2025,P002,Bluetooth Speaker,Electronics,S02,Bengaluru,61,3223.65,20,157314.12,1,1,Tuesday,October,Q4,0,,0,Autumn,Cloudy,0,3370.87,105.62,Wholesale,Corporate,7459.24
647,08-10-2025,P002,Bluetooth Speaker,Electronics,S02,Bengaluru,0,3306.05,0,0,0,1,Wednesday,October,Q4,0,,0,Autumn,Rainy,0,3616.58,106.54,Online,Retail,417.41
648,09-10-2025,P008,Coffee Maker,Appliances,S03,Mumbai,34,1576.44,0,53598.96,0,1,Thursday,October,Q4,0,,0,Autumn,Cloudy,0,1532.5,104.97,Online,Wholesale,210.86
649,10-10-2025,P004,Notebook Pack,Stationery,S02,Bengaluru,42,4048.49,5,161534.75,1,1,Friday,October,Q4,0,,0,Autumn,Stormy,1,4287.03,100.43,Online,Corporate,1883.05
650,11-10-2025,P001,Wireless Mouse,Electronics,S01,Chennai,75,606.94,0,45520.5,1,1,Saturday,October,Q4,0,,1,Autumn,Stormy,0,593.98,95.56,Wholesale,Retail,9073.86
651,12-10-2025,P001,Wireless Mouse,Electronics,S03,Mumbai,15,2212.67,15,28211.54,1,0,Sunday,October,Q4,0,,1,Autumn,Cloudy,0,2393.77,95.12,In-Store,Wholesale,6298.81
652,13-10-2025,P003,Office Chair,Furniture,S04,Delhi,51,2341.71,0,119427.21,1,1,Monday,October,Q4,0,,0,Autumn,Stormy,0,2520.14,96.26,Wholesale,Corporate,4204.94
653,14-10-2025,P003,Office Chair,Furniture,S03,Mumbai,0,1225.93,10,0,1,0,Tuesday,October,Q4,0,,0,Autumn,Cloudy,1,1186.87,104.54,Online,Retail,8958.03
654,15-10-2025,P005,LED Desk Lamp,Home,S02,Bengaluru,0,4194.7,0,0,1,0,Wednesday,October,Q4,0,,0,Autumn,Sunny,0,4481.27,98.9,Wholesale,Corporate,1676.22
655,16-10-2025,P002,Bluetooth Speaker,Electronics,S04,Delhi,92,1630.21,15,127482.42,1,1,Thursday,October,Q4,0,,0,Autumn,Stormy,0,1787.67,107.08,Wholesale,Wholesale,7289.15
656,17-10-2025,P004,Notebook Pack,Stationery,S03,Mumbai,0,1636.17,15,0,1,0,Friday,October,Q4,0,,0,Autumn,Rainy,0,1642.61,98.71,In-Store,Wholesale,6032.51
657,18-10-2025,P006,Running Shoes,Apparel,S04,Delhi,91,670.34,15,51850.8,1,1,Saturday,October,Q4,0,,1,Autumn,Stormy,0,615.67,101.37,Online,Corporate,2540.45
658,19-10-2025,P002,Bluetooth Speaker,Electronics,S03,Mumbai,0,3448.75,5,0,1,0,Sunday,October,Q4,0,,1,Autumn,Clear,1,3641.07,108.08,Wholesale,Corporate,6546.38
659,20-10-2025,P008,Coffee Maker,Appliances,S04,Delhi,49,3712.24,5,172804.77,1,1,Monday,October,Q4,0,,0,Autumn,Rainy,1,3435.4,105.67,Online,Wholesale,5375.26
660,21-10-2025,P002,Bluetooth Speaker,Electronics,S02,Bengaluru,0,2386.08,0,0,0,0,Tuesday,October,Q4,0,,0,Autumn,Cloudy,0,2434.57,101.13,Online,Corporate,285.88
661,22-10-2025,P001,Wireless Mouse,Electronics,S02,Bengaluru,38,765.16,0,29076.08,0,1,Wednesday,October,Q4,0,,0,Autumn,Cloudy,0,692.93,97.14,Wholesale,Corporate,24.33
662,23-10-2025,P005,LED Desk Lamp,Home,S03,Mumbai,78,1234.79,20,77050.9,1,1,Thursday,October,Q4,0,,0,Autumn,Sunny,0,1246.53,96.01,Online,Corporate,5071.18
663,24-10-2025,P005,LED Desk Lamp,Home,S04,Delhi,62,4521.38,20,224260.45,1,1,Friday,October,Q4,0,,0,Autumn,Stormy,1,4189.34,97.08,Wholesale,Corporate,7735.95
664,25-10-2025,P008,Coffee Maker,Appliances,S02,Bengaluru,0,4358.46,0,0,0,0,Saturday,October,Q4,0,,1,Autumn,Clear,0,4260.16,108.5,In-Store,Wholesale,22.91
665,26-10-2025,P008,Coffee Maker,Appliances,S03,Mumbai,78,3300.4,20,205944.96,1,1,Sunday,October,Q4,0,,1,Autumn,Sunny,1,3386.28,106.57,In-Store,Wholesale,6629.02
666,27-10-2025,P002,Bluetooth Speaker,Electronics,S02,Bengaluru,1,4784.81,10,4306.33,1,0,Monday,October,Q4,0,,0,Autumn,Sunny,1,4805.63,106.26,Wholesale,Retail,1642.69
667,28-10-2025,P003,Office Chair,Furniture,S01,Chennai,0,1519.82,0,0,0,0,Tuesday,October,Q4,0,,0,Autumn,Stormy,0,1613.11,104.1,In-Store,Wholesale,22.49
668,29-10-2025,P001,Wireless Mouse,Electronics,S03,Mumbai,62,2297.68,5,135333.35,1,1,Wednesday,October,Q4,0,,0,Autumn,Clear,0,2243.46,96.37,Online,Wholesale,2097.48
669,30-10-2025,P003,Office Chair,Furniture,S02,Bengaluru,15,1426.66,0,21399.9,0,1,Thursday,October,Q4,0,,0,Autumn,Stormy,0,1300.8,109.42,Online,Retail,356.65
670,31-10-2025,P005,LED Desk Lamp,Home,S04,Delhi,67,673.97,0,45155.99,1,1,Friday,October,Q4,0,,0,Autumn,Cloudy,0,733.49,108.49,Online,Retail,2776.42
671,01-11-2025,P004,Notebook Pack,Stationery,S04,Delhi,74,2641.38,10,175915.91,1,1,Saturday,November,Q4,0,,1,Autumn,Sunny,0,2409.27,101.97,In-Store,Retail,5099.63
672,02-11-2025,P007,Yoga Mat,Sports,S02,Bengaluru,0,4585.93,0,0,0,0,Sunday,November,Q4,0,,1,Autumn,Clear,0,4353.25,103.32,Online,Corporate,284.12
673,03-11-2025,P008,Coffee Maker,Appliances,S01,Chennai,35,4262.13,10,134257.1,1,1,Monday,November,Q4,0,,0,Autumn,Rainy,0,4296.6,97.52,Online,Wholesale,9549.82
674,04-11-2025,P008,Coffee Maker,Appliances,S01,Chennai,0,204.81,5,0,1,0,Tuesday,November,Q4,0,,0,Autumn,Cloudy,0,184.35,109,In-Store,Corporate,6179.74
675,05-11-2025,P007,Yoga Mat,Sports,S03,Mumbai,8,4243.71,0,33949.68,0,1,Wednesday,November,Q4,0,,0,Autumn,Rainy,1,4297.25,99.51,In-Store,Wholesale,61.49
676,06-11-2025,P003,Office Chair,Furniture,S03,Mumbai,0,4415.74,0,0,0,1,Thursday,November,Q4,0,,0,Autumn,Cloudy,0,4215.28,104.93,In-Store,Corporate,105.31
677,07-11-2025,P006,Running Shoes,Apparel,S01,Chennai,0,4587.29,0,0,0,0,Friday,November,Q4,0,,0,Autumn,Stormy,0,4955.6,105.09,In-Store,Wholesale,447.63
